rentree;Rentree universitaire;niv_geo;reg_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissemen;sexe;sexe_de_l_etudiant;Nombre total d’étudiants inscrits;A des effectifs en formations de DUT;Nombre d’étudiants inscrits en DUT;A des effectifs en formations d'ingénieurs;Nombre d’étudiants inscrits dans les formations d’Ingénieur;diffusable;Données diffusables;secret;Données soumises au secret statistique;niveau_geo;Identifiant de l’unité géographique;Identifiant de la région;Identifiant de l'académie;Identifiant du département;Identifiant de l'unité urbaine
2007;2007-08;Région;Martinique;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;5303.0;oui;48;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2007;2007-08;Région;Guyane;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;321.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2007;2007-08;Région;Guyane;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;143.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2007;2007-08;Région;Guyane;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;41.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2007;2007-08;Région;La Réunion;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;235.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2007;2007-08;Région;La Réunion;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;476.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2004;2004-05;Région;Grand Est;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;84.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2004;2004-05;Région;Grand Est;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;1;Masculin;83.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2004;2004-05;Région;Grand Est;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;1;Masculin;1064.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2004;2004-05;Région;Grand Est;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;5924.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2004;2004-05;Région;Grand Est;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;1;Masculin;451.0;non;;oui;451.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2004;2004-05;Région;Grand Est;INP;Instituts nationaux polytechniques (INP);PU;Établissements publics;1;Masculin;2360.0;non;;oui;1863.0;oui;Données diffusables;non;Autres données;REGION;R44;R44;;;
2004;2004-05;Région;Pays de la Loire;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;2;Feminin;1947.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;2;Feminin;131.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1526.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;410.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;1569.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;866.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;469.0;non;;oui;469.0;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;4013.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;4201.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Pays de la Loire;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;12371.0;non;;oui;2251.0;oui;Données diffusables;non;Autres données;REGION;R52;R52;;;
2004;2004-05;Région;Bretagne;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;872.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2004;2004-05;Région;Bretagne;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;104.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2004;2004-05;Région;Bretagne;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;1503.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2004;2004-05;Région;Bretagne;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;1217.0;non;;oui;1217.0;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2004;2004-05;Région;Bretagne;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;3548.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R53;R53;;;
2004;2004-05;Région;Nouvelle-Aquitaine;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;2434.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;1739.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;2;Feminin;878.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;442.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;673.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;2;Feminin;600.0;non;;oui;600.0;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;ING_autres;Autres formations d'ingénieurs;PR;Établissements privés;2;Feminin;146.0;non;;oui;146.0;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;84243.0;oui;3731;oui;1184.0;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Nouvelle-Aquitaine;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;9687.0;non;;oui;146.0;oui;Données diffusables;non;Autres données;REGION;R75;R75;;;
2004;2004-05;Région;Occitanie;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;254.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R76;R76;;;
2005;2005-06;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;377.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2005;2005-06;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;157.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2005;2005-06;Région;Nouvelle-Calédonie, Polynésie française, Saint-Martin;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;2426.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R00;R00;;;
2005;2005-06;Région;Guadeloupe;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;134.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2005;2005-06;Région;Guadeloupe;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;21.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2005;2005-06;Région;Guadeloupe;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;2;Feminin;17.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2005;2005-06;Région;Guadeloupe;EC_ART;Écoles supérieures art et culture;PR;Établissements privés;1;Masculin;7.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2005;2005-06;Région;Guadeloupe;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;387.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2005;2005-06;Région;Guadeloupe;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;154.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R01;R01;;;
2005;2005-06;Région;Martinique;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;11.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R02;R02;;;
2005;2005-06;Région;Guyane;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;125.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2005;2005-06;Région;Guyane;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;124.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2005;2005-06;Région;Guyane;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;38.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2005;2005-06;Région;Guyane;UNIV;Universités;PU;Établissements publics;1;Masculin;622.0;oui;60;non;;oui;Données diffusables;non;Autres données;REGION;R03;R03;;;
2005;2005-06;Région;La Réunion;EC_COM;Ecoles de commerce, gestion et comptabilité;PR;Établissements privés;1;Masculin;65.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;174.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;EC_PARAM;Écoles paramédicales et sociales;PU;Établissements publics;2;Feminin;499.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;1;Masculin;424.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;1406.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;1;Masculin;1259.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;2;Feminin;115.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;6226.0;oui;146;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;10032.0;oui;183;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;La Réunion;UNIV;Universités;PU;Établissements publics;1;Masculin;4141.0;oui;146;non;;oui;Données diffusables;non;Autres données;REGION;R04;R04;;;
2005;2005-06;Région;Île-de-France;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;9585.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2005;2005-06;Région;Île-de-France;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;14456.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2005;2005-06;Région;Île-de-France;GE;Grands établissements MENESR;PU;Établissements publics;2;Feminin;14723.0;non;;oui;233.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2005;2005-06;Région;Île-de-France;ING_autres;Autres formations d'ingénieurs;PU;Établissements publics;1;Masculin;7148.0;non;;oui;7148.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2005;2005-06;Région;Île-de-France;STS;Sections de techniciens supérieurs (STS) et assimilés;PR;Établissements privés;1;Masculin;4768.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2005;2005-06;Région;Île-de-France;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;2;Feminin;51538.0;non;;oui;2255.0;oui;Données diffusables;non;Autres données;REGION;R11;R11;;;
2005;2005-06;Région;Centre-Val de Loire;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;6.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Centre-Val de Loire;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;1;Masculin;30.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Centre-Val de Loire;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;200.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Centre-Val de Loire;EC_JUR;Écoles juridiques et administratives;PR;Établissements privés;1;Masculin;14.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Centre-Val de Loire;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;1;Masculin;426.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Centre-Val de Loire;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;378.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Centre-Val de Loire;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;14.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Centre-Val de Loire;TOTAL;Total des formations d'enseignement supérieur;PR;Établissements privés;1;Masculin;1980.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R24;R24;;;
2005;2005-06;Région;Bourgogne-Franche-Comté;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;2;Feminin;792.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2005;2005-06;Région;Bourgogne-Franche-Comté;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1468.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2005;2005-06;Région;Bourgogne-Franche-Comté;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;173.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2005;2005-06;Région;Bourgogne-Franche-Comté;EC_PARAM;Écoles paramédicales et sociales;PR;Établissements privés;2;Feminin;1609.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2005;2005-06;Région;Bourgogne-Franche-Comté;EC_autres;Autres écoles de spécialités diverses;PU;Établissements publics;2;Feminin;2709.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2005;2005-06;Région;Bourgogne-Franche-Comté;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;2;Feminin;224.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2005;2005-06;Région;Bourgogne-Franche-Comté;STS;Sections de techniciens supérieurs (STS) et assimilés;PU;Établissements publics;2;Feminin;3627.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R27;R27;;;
2005;2005-06;Région;Normandie;CPGE;Classes préparatoires aux grandes écoles (CPGE);PR;Établissements privés;2;Feminin;51.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2005;2005-06;Région;Normandie;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;1396.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
2005;2005-06;Région;Normandie;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;464.0;non;;non;;oui;Données diffusables;non;Autres données;REGION;R28;R28;;;
